107.86442565918,-14,1,0
117.862879479272,-14,1,0
127.861333299364,-14,1,0
137.859787119455,-14,1,0
147.858240939547,-14,1,0
157.856694759639,-14,1,0
167.855148579731,-14,1,0
177.853602399823,-14,1,0
187.852056219915,-14,1,0
197.850510040007,-14,1,0
207.848963860099,-14,1,0
217.8474,-14,1,0
223.719,-13.49,1,0
228.269,-11.4,0.9239,0.3827
231.159,-7.99,0.9239,0.3827
232.684,-2.6609,0.707,0.707
232.684,2,0.707,0.707
232.684,6,0.9239,0.3827
233.714,8,0.9239,0.3827
236.114,9,1,0
239.114,9,1,0
245.08865356445312,9.203155517578125,1,0
252.5146,9,1,0
267.5146,9,1,0
270,14.5,0.707,0.707
270,24.4781,0.707,0.707
270,34.4749,0.707,0.707
270,40.4718,0.8315,0.5556
270,45.4718,0.9239,0.3827
277,51.5391,0.9239,0.3827
290.9689,51.5581,0.9239,0.3827
299.2689,53.9371,0.707,0.707
299.2689,70.9371,0.707,0.707
300.6427,80.437,0.671,0.7415
300.6427,84.437,0.3827,0.9239
299.6127,86.437,0.3827,0.9239
297.2127,87.437,0,1
290.2127,87.437,0,1
280.8127,87.437,0,1
271.126475951632,86.9303106080063,0,1
261.135675617801,86.9303106080063,0,1
255.683029174805,86.9303106080063,0,1
245.692906167624,86.9303106080063,0,1
235.702783160443,86.9303106080063,0,1
229.7028,86.45,0,1
226.0655,87.5,0.3827,0.9239
226.0655,90.7744,0.707,0.707
226.3284,96.771,0.707,0.707
226.1341,99.271,0.707,0.707
225.9341,101.371,0.3827,0.9239
221.7341,103.5261,0.0021,0.9999
215.7341,103.5261,0.0021,0.9999
205.734233585417,103.5261,0.0021155376817178,0.999997762247655
195.734323095411,103.5261,0.0021155376817178,0.999997762247655
185.734412605404,103.5261,0.0021155376817178,0.999997762247655
175.734502115398,103.5261,0.0021155376817178,0.999997762247655
167.414672851563,103.5261,0.0156968123974273,-0.999876797450846
157.419600649951,103.5261,0.0156968123974273,-0.999876797450846
147.42452844834,103.5261,0.0156968123974273,-0.999876797450846
137.429456246729,103.5261,0.0156968123974273,-0.999876797450846
127.434384045118,103.5261,0.0156968123974273,-0.999876797450846
117.439311843507,103.5261,0.0156968123974273,-0.999876797450846
108.038757324219,103.5261,0.0084094526498993,-0.999964639927897
98.0401717020962,103.5261,0.0084094526498993,-0.999964639927897
88.0415860799736,103.5261,0.0084094526498993,-0.999964639927897
78.043000457851,103.5261,0.0084094526498993,-0.999964639927897
68.0444148357284,103.5261,0.0084094526498993,-0.999964639927897
59.5464,103.5261,0,1
56.0464,104.9261,0.3827,0.9239
52.0464,106.1261,0.3827,0.9239
47.7608,107.2246,0,1
35,107.2246,0,1
25,107.2246,0,1
15,107.2246,0,1


